Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,Asthma
6037601303,5084,Los Angeles,90302,Inglewood,-118.3617818,33.9741892,93.43
6037134303,5942,Los Angeles,91303,Los Angeles,-118.611899,34.203248,56.97
6037134304,3042,Los Angeles,91304,Los Angeles,-118.6102868,34.213933,58.61
6037405302,5433,Los Angeles,91790,West Covina,-117.9439942,34.0764659,53.05
6037406901,4773,Los Angeles,91746,West Puente Valley,-117.9698642,34.058781,41.82
6037211804,3221,Los Angeles,90020,Los Angeles,-118.3066067,34.0671619,52.8
6037600400,4147,Los Angeles,90047,Westmont,-118.3140872,33.9369542,139.63
6037900703,4349,Los Angeles,93534,Lancaster,-118.1567565,34.6820995,158.01
6037603801,4748,Los Angeles,90260,Lawndale,-118.3480963,33.8985392,50.53
6037123800,6018,Los Angeles,91606,Los Angeles,-118.4014361,34.1797368,40.88
6037224310,2422,Los Angeles,90006,Los Angeles,-118.2827213,34.044384,45.55
6037550800,7403,Los Angeles,90241,Downey,-118.1433556,33.95127,38.85
6037221900,4248,Los Angeles,90007,Los Angeles,-118.2895621,34.0267694,48.36
6037294301,2471,Los Angeles,90744,Los Angeles,-118.2795526,33.7946618,76.33
6037502801,6468,Los Angeles,90670,Santa Fe Springs,-118.0891681,33.9409904,53.28
6037535701,5237,Los Angeles,90280,South Gate,-118.2041472,33.9601821,35.3
6037219500,2084,Los Angeles,90016,Los Angeles,-118.3405648,34.0209191,89.62
6037553100,6770,Los Angeles,90706,Bellflower,-118.1115699,33.8905614,61.64
6037407501,4257,Los Angeles,91744,Valinda,-117.9477593,34.0466402,60.96
6037407302,3503,Los Angeles,91744,West Puente Valley,-117.9608384,34.0395089,73.09
6037183810,4163,Los Angeles,90042,Los Angeles,-118.1978495,34.107365,47.69
6037554001,3756,Los Angeles,90706,Bellflower,-118.1322329,33.8990638,61.64
6037408631,5214,Los Angeles,91745,Hacienda Heights,-117.9583769,34.0002603,46.16
6037212701,2276,Los Angeles,90019,Los Angeles,-118.3193139,34.0543037,42.74
6037211120,5635,Los Angeles,90020,Los Angeles,-118.2877775,34.0652365,35.92
6037552900,7156,Los Angeles,90650,Norwalk,-118.0911533,33.8912102,56.91
6037502802,3221,Los Angeles,90670,Santa Fe Springs,-118.0683234,33.9335661,33.33
6037189201,3216,Los Angeles,90027,Los Angeles,-118.2961605,34.1035829,43.46
6037213401,4859,Los Angeles,90006,Los Angeles,-118.2879026,34.0537069,54.24
6037540201,2587,Los Angeles,90280,Lynwood,-118.2152045,33.9432105,31.32
6037119341,2890,Los Angeles,91402,Los Angeles,-118.4458757,34.2371667,58.49
6037402502,6839,Los Angeles,91766,Pomona,-117.7604508,34.0477052,74.95
6037106648,4546,Los Angeles,91342,Los Angeles,-118.4558345,34.2930983,52.02
6037237900,4405,Los Angeles,90047,Los Angeles,-118.3111925,33.9709293,125.13
6037134103,4659,Los Angeles,91306,Los Angeles,-118.5814401,34.2185595,84.14
6037222100,4331,Los Angeles,90018,Los Angeles,-118.3023777,34.027317,54.58
6037124102,3551,Los Angeles,91601,Los Angeles,-118.3833988,34.1757824,53.25
6037123510,4795,Los Angeles,91405,Los Angeles,-118.4290714,34.1953384,38.08
6037575102,4151,Los Angeles,90804,Long Beach,-118.1621912,33.7844124,93.2
6037502005,4930,Los Angeles,90605,South Whittier,-118.0342818,33.9516825,49.72
6037910502,4537,Los Angeles,93550,Palmdale,-118.1008047,34.5800249,125.16
6037197200,3909,Los Angeles,90031,Los Angeles,-118.2343586,34.0907632,59.14
6037552001,4188,Los Angeles,90650,Norwalk,-118.0951779,33.9123664,57.55
6037117101,5224,Los Angeles,91343,Los Angeles,-118.4621302,34.2391374,80.14
6037555212,5110,Los Angeles,90716,Hawaiian Gardens,-118.0662058,33.8273348,47.02
6037408302,3836,Los Angeles,91746,Industry,-118.0172042,34.0382308,40.19
6037481604,3701,Los Angeles,91801,Alhambra,-118.1260625,34.0832452,39.56
6037104105,6054,Los Angeles,91331,Los Angeles,-118.4046862,34.2761482,77.15
6037320100,7601,Los Angeles,91340,San Fernando,-118.4273952,34.2948569,80.64
6037431200,6399,Los Angeles,91010,South Monrovia Island,-117.995471,34.1233883,41.61
6037553400,3495,Los Angeles,90242,Downey,-118.1471817,33.9082352,38.22
6037192520,5269,Los Angeles,90004,Los Angeles,-118.3024972,34.0799255,40.82
6037190700,2685,Los Angeles,90028,Los Angeles,-118.3336722,34.0986626,60.77
6037500300,2973,Los Angeles,90601,Unincorporated Los Angeles County area,-118.039504,34.0142722,56.32
6037432201,4491,Los Angeles,91770,Rosemead,-118.0827115,34.0871355,38.43
6037408138,5432,Los Angeles,91744,South San Jose Hills,-117.9159505,34.0193311,54.57
6037212303,3837,Los Angeles,90005,Los Angeles,-118.2935144,34.0597633,34.81
6037550700,6104,Los Angeles,90240,Downey,-118.1314443,33.9642238,33.83
6037482522,4478,Los Angeles,90640,Montebello,-118.0939478,34.040905,35.93
6037221210,3165,Los Angeles,90006,Los Angeles,-118.3028633,34.0436623,41.85
6037113321,6180,Los Angeles,91311,Los Angeles,-118.5918392,34.2533539,54.03
6037187200,2963,Los Angeles,90039,Los Angeles,-118.2473892,34.1036004,29.07
6037601202,4000,Los Angeles,90301,Inglewood,-118.3569389,33.9490727,99.35
6037431100,6758,Los Angeles,91016,Monrovia,-117.9971918,34.1360755,46.9
6037192420,4280,Los Angeles,90004,Los Angeles,-118.3113323,34.0798801,56.78
6037482303,6156,Los Angeles,91770,Rosemead,-118.098744,34.0691098,31.35
6037188300,3800,Los Angeles,90039,Los Angeles,-118.2647639,34.1207814,45.8
6037603006,1898,Los Angeles,90247,Gardena,-118.304508,33.8909348,85.71
6037190902,3518,Los Angeles,90038,Los Angeles,-118.319013,34.094395,43.77
6037199110,2705,Los Angeles,90032,Los Angeles,-118.197404,34.0793615,41.97
6037576501,2986,Los Angeles,90802,Long Beach,-118.1787306,33.772239,82.02
6037235100,4401,Los Angeles,90043,Los Angeles,-118.3463239,33.9852423,132.05
6037191420,3096,Los Angeles,90029,Los Angeles,-118.2881029,34.0851215,48.32
6037183620,3111,Los Angeles,90042,Los Angeles,-118.1898523,34.115176,47.69
6037480903,3248,Los Angeles,91803,Alhambra,-118.139349,34.0736606,36.6
6037123700,4435,Los Angeles,91606,Los Angeles,-118.4095169,34.1848596,56.06
6037500800,5362,Los Angeles,90660,Pico Rivera,-118.0861015,33.9831987,57.45
6037408630,2510,Los Angeles,91745,Hacienda Heights,-117.9561887,34.006504,46.16
6037900102,710,Los Angeles,93535,Unincorporated Los Angeles County area,-117.7517043,34.6825868,129.41
6037503105,4228,Los Angeles,90604,South Whittier,-118.0344855,33.927592,47.09
6037482503,4293,Los Angeles,91770,Rosemead,-118.0948587,34.0586251,41.18
6037576402,5015,Los Angeles,90813,Long Beach,-118.1741618,33.7789756,111.73
6037301206,5281,Los Angeles,91202,Glendale,-118.2724011,34.1631614,30.96
6037106114,6324,Los Angeles,91340,Los Angeles,-118.4268073,34.3023558,44.68
6037402703,4661,Los Angeles,91767,Pomona,-117.7253608,34.0780854,63.93
6037482401,3670,Los Angeles,91770,Rosemead,-118.0863199,34.0674668,41.18
6037212202,3424,Los Angeles,90005,Los Angeles,-118.2879321,34.0563658,29.98
6037191820,3176,Los Angeles,90038,Los Angeles,-118.3277048,34.0852963,46.36
6037604001,4207,Los Angeles,90260,Lawndale,-118.3568418,33.8837388,67.69
6037481103,4926,Los Angeles,91776,San Gabriel,-118.0983354,34.093458,37.59
6037482502,3310,Los Angeles,91770,Rosemead,-118.1037641,34.0589818,38.68
6037504101,4826,Los Angeles,90638,La Mirada,-118.033316,33.9099095,28.45
6037543604,5226,Los Angeles,90745,Carson,-118.279506,33.8095428,67.35
6037211703,4841,Los Angeles,90020,Los Angeles,-118.311582,34.0671467,52.8
6037576403,5140,Los Angeles,90813,Long Beach,-118.1698152,33.7789729,82.09
6037234501,2845,Los Angeles,90043,Los Angeles,-118.3244351,33.9974948,129.72
6037461600,6058,Los Angeles,91103,Pasadena,-118.1559426,34.1634652,55.76
6037269700,3546,Los Angeles,90034,Los Angeles,-118.387153,34.036336,34.49
6037550901,4141,Los Angeles,90241,Downey,-118.1289738,33.9420607,52.31
6037235201,2682,Los Angeles,90043,Los Angeles,-118.3221148,33.9745535,123.34
6037576903,3644,Los Angeles,90804,Long Beach,-118.1567668,33.7807787,93.2
6037302003,3665,Los Angeles,91206,Glendale,-118.2439771,34.1487828,32.7
6037570701,7372,Los Angeles,90712,Lakewood,-118.1483367,33.8538919,123.15
6037501200,4864,Los Angeles,90601,Whittier,-118.0628298,33.9988447,48.48
6037183820,3445,Los Angeles,90042,Los Angeles,-118.1971252,34.1039592,45.42
6037502003,2634,Los Angeles,90602,Whittier,-118.0393767,33.9631768,65.83
6037602507,5122,Los Angeles,90250,Hawthorne,-118.3308405,33.9037379,54.38
6037555102,5987,Los Angeles,90715,Lakewood,-118.0769658,33.8387305,41.48
6037106510,5618,Los Angeles,91342,Los Angeles,-118.4795847,34.326405,63.98
6037531800,4960,Los Angeles,90022,East Los Angeles,-118.1391833,34.0186986,66.24
6037403318,6367,Los Angeles,91766,Pomona,-117.7652744,34.0305561,71.97
6037104108,6001,Los Angeles,91331,Los Angeles,-118.3985703,34.2731497,54.48
6037211910,4371,Los Angeles,90020,Los Angeles,-118.2985036,34.0672078,36.18
6037701100,1101,Los Angeles,90049,Unincorporated Los Angeles County area,-118.4570058,34.0575852,13.61
6037134201,4735,Los Angeles,91304,Los Angeles,-118.5912335,34.2139885,51.81
6037204120,2971,Los Angeles,90063,Los Angeles,-118.201168,34.0338905,41.63
6037123602,3659,Los Angeles,91401,Los Angeles,-118.4263255,34.1812199,63.43
6037113422,6306,Los Angeles,91306,Los Angeles,-118.5809624,34.2242131,60.84
6037543322,7959,Los Angeles,90746,Carson,-118.2569604,33.8525481,91.64
6037575103,5171,Los Angeles,90804,Long Beach,-118.1534873,33.7861933,93.2
6037602403,5199,Los Angeles,90250,Hawthorne,-118.3481183,33.9130743,77.65
6037553000,5033,Los Angeles,90650,Norwalk,-118.1040525,33.8945795,49
6037408504,5193,Los Angeles,91745,Hacienda Heights,-117.9710617,33.99877,46.16
6037401703,4107,Los Angeles,91767,Pomona,-117.752461,34.1016015,64.64
6037211410,2736,Los Angeles,90004,Los Angeles,-118.3073155,34.0726142,42.42
6037296902,4219,Los Angeles,90731,Los Angeles,-118.2956244,33.7344542,103.61
6037234300,3805,Los Angeles,90008,Los Angeles,-118.329022,34.0073786,122.21
6037603702,4777,Los Angeles,90506,Alondra Park,-118.3393815,33.8829956,62.79
6037237800,3796,Los Angeles,90044,Los Angeles,-118.2981214,33.9709601,109.41
6037481401,6267,Los Angeles,91776,San Gabriel,-118.1039746,34.0831934,32.15
6037600201,5063,Los Angeles,90044,Westmont,-118.2972695,33.9482522,112.94
6037535902,7209,Los Angeles,90280,South Gate,-118.1958301,33.9393897,50.93
6037217100,6219,Los Angeles,90019,Los Angeles,-118.3545296,34.0489658,68.9
6037201200,2893,Los Angeles,90032,Los Angeles,-118.1785407,34.0887082,63.37
6037701701,3305,Los Angeles,90404,Santa Monica,-118.4722531,34.032337,59.22
6037554405,3015,Los Angeles,90706,Bellflower,-118.1212147,33.8737602,60.78
6037500500,2703,Los Angeles,90660,Pico Rivera,-118.0838653,34.015045,60.59
6037577000,7288,Los Angeles,90804,Long Beach,-118.1401379,33.776873,75.32
6037404202,4252,Los Angeles,91702,Citrus,-117.8857465,34.1250526,56.36
6037131300,5102,Los Angeles,91335,Los Angeles,-118.5229633,34.2146599,62.36
6037551202,7840,Los Angeles,90242,Downey,-118.1381271,33.924571,40.17
6037572202,3614,Los Angeles,90806,Long Beach,-118.1953401,33.8089196,99.74
6037481202,6188,Los Angeles,91776,San Gabriel,-118.0815165,34.0980685,40.13
6037269601,3393,Los Angeles,90034,Los Angeles,-118.3794518,34.0418546,22.8
6037602506,4297,Los Angeles,90250,Hawthorne,-118.3308401,33.9073761,51.1
6037212102,2291,Los Angeles,90010,Los Angeles,-118.2984976,34.0635726,28.1
6037554801,2744,Los Angeles,90701,Artesia,-118.0832638,33.8768314,28.9
6037406800,4866,Los Angeles,91790,West Covina,-117.9540873,34.0639081,56.32
6037191110,3478,Los Angeles,90027,Los Angeles,-118.3049408,34.0965841,30.68
6037197600,2166,Los Angeles,90026,Los Angeles,-118.2519864,34.0683315,26.46
6037500900,6363,Los Angeles,90660,Pico Rivera,-118.0803987,33.9934787,59.16
6037554201,4356,Los Angeles,90706,Bellflower,-118.1382741,33.8838461,61.64
6037600802,2485,Los Angeles,90305,Inglewood,-118.3367197,33.9661039,89.27
6037920336,6881,Los Angeles,91321,Santa Clarita,-118.5358844,34.3855971,36.13
6037201120,4144,Los Angeles,90032,Los Angeles,-118.1636768,34.0949515,52.98
6037201504,2302,Los Angeles,90032,Los Angeles,-118.173792,34.080828,63.37
6037480803,3699,Los Angeles,91801,Alhambra,-118.1536066,34.0909207,29.52
6037406500,6655,Los Angeles,91790,West Covina,-117.9188723,34.0663578,50.29
6037554204,4313,Los Angeles,90706,Bellflower,-118.128584,33.8847475,61.64
6037481402,6598,Los Angeles,91776,San Gabriel,-118.0929535,34.0830571,39.44
6037551000,7281,Los Angeles,90241,Downey,-118.112141,33.9374454,37.69
6037131600,5336,Los Angeles,91335,Los Angeles,-118.551356,34.214718,68.17
6037543701,3057,Los Angeles,90745,Carson,-118.269697,33.8216408,67.35
6037406701,3082,Los Angeles,91790,West Covina,-117.9463753,34.0552717,57.86
6037462201,3941,Los Angeles,91101,Pasadena,-118.1369525,34.1548928,25.65
6037208501,2267,Los Angeles,90026,Los Angeles,-118.2719463,34.0695316,41.95
6037503902,4939,Los Angeles,90638,La Mirada,-118.0185593,33.8844479,37.42
6037535802,6600,Los Angeles,90280,South Gate,-118.2075235,33.9408573,48.54
6037408133,5203,Los Angeles,91792,West Covina,-117.9093406,34.0241796,36.54
6037481002,5646,Los Angeles,91801,Alhambra,-118.1189741,34.0951879,37.65
6037551501,4596,Los Angeles,90242,Downey,-118.1608904,33.9373038,41.57
6037430901,4517,Los Angeles,91016,Monrovia,-118.0115108,34.1416685,48.78
6037550201,2911,Los Angeles,90650,Norwalk,-118.0840271,33.9283366,47.04
6037134904,4043,Los Angeles,91306,Los Angeles,-118.5802111,34.1913886,52.95
6037139401,2706,Los Angeles,91356,Los Angeles,-118.537583,34.1696955,59.55
6037910404,4284,Los Angeles,93550,Palmdale,-118.1238241,34.5646915,97.14
6037213100,3014,Los Angeles,90019,Los Angeles,-118.3126928,34.0506364,49.52
6037191710,2937,Los Angeles,90038,Los Angeles,-118.3192272,34.0855323,25.4
6037204110,3286,Los Angeles,90063,Los Angeles,-118.1987145,34.0387869,50.57
6037430102,4684,Los Angeles,91010,Duarte,-117.9799552,34.128623,57.14
6037552800,6198,Los Angeles,90650,Norwalk,-118.091192,33.8984772,57.55
6037131900,4597,Los Angeles,91406,Los Angeles,-118.5098593,34.2047193,76.01
6037573401,1642,Los Angeles,90755,Signal Hill,-118.1796451,33.8128912,34.55
6037201503,3364,Los Angeles,90032,Los Angeles,-118.1739007,34.0851726,63.37
6037124105,2538,Los Angeles,91606,Los Angeles,-118.3834061,34.1812289,37.89
6037600501,2712,Los Angeles,90303,Inglewood,-118.322075,33.9345627,73.51
6037113234,4823,Los Angeles,91304,Los Angeles,-118.5939793,34.2257746,63.53
6037128500,4108,Los Angeles,91401,Los Angeles,-118.4443439,34.1703043,52.33
6037109603,4297,Los Angeles,91345,Los Angeles,-118.4654157,34.2536518,51.73
6037432902,3312,Los Angeles,91770,Rosemead,-118.0599559,34.0786952,36.48
6037113237,4194,Los Angeles,91311,Los Angeles,-118.6117577,34.244544,50.4
6037400302,3154,Los Angeles,91750,La Verne,-117.7893657,34.114067,33.36
6037296901,4466,Los Angeles,90731,Los Angeles,-118.2945655,33.7301628,103.61
6037550601,5960,Los Angeles,90240,Downey,-118.1171582,33.9622692,31.59
6037603703,2491,Los Angeles,90250,Hawthorne,-118.3395521,33.898257,63.53
6037401500,6213,Los Angeles,91750,La Verne,-117.7766343,34.097863,35.1
6037604002,4856,Los Angeles,90260,Lawndale,-118.3569295,33.8765977,65.36
6037553300,3214,Los Angeles,90706,Bellflower,-118.1392813,33.9043767,53.47
6037554802,6378,Los Angeles,90701,Artesia,-118.0806903,33.8693945,30.97
6037212306,3413,Los Angeles,90005,Los Angeles,-118.2940727,34.056128,29.06
6037117302,5229,Los Angeles,91343,Los Angeles,-118.4987424,34.238143,58.87
6037481201,3910,Los Angeles,91780,Temple City,-118.0710962,34.0976177,27.26
6037480901,5407,Los Angeles,91803,Alhambra,-118.140161,34.0869807,21.08
6037106649,2661,Los Angeles,91342,Los Angeles,-118.4606541,34.2892618,52.6
6037602504,4961,Los Angeles,90250,Hawthorne,-118.3373323,33.9055479,77.65
6037107010,3141,Los Angeles,91342,Los Angeles,-118.4467204,34.3020803,63.98
6037183103,4355,Los Angeles,90042,Los Angeles,-118.1749059,34.1156486,42.89
6037551402,4677,Los Angeles,90241,Downey,-118.1459703,33.9414621,48.68
6037406102,6167,Los Angeles,91723,Covina,-117.8892621,34.081477,74.1
6037123104,4416,Los Angeles,91606,Los Angeles,-118.3650028,34.1828906,41.36
6037600601,2653,Los Angeles,90303,Inglewood,-118.3220544,33.9418498,85.19
6037532102,3936,Los Angeles,90640,Montebello,-118.1116637,33.9983747,57.34
6037134002,3665,Los Angeles,91306,Los Angeles,-118.5855271,34.2026924,55.74
6037106113,3697,Los Angeles,91342,Los Angeles,-118.4222365,34.3061792,63.98
6037402803,3270,Los Angeles,91766,Pomona,-117.7453051,34.0478488,74.95
6037271200,2770,Los Angeles,90064,Los Angeles,-118.4420039,34.0313917,31.87
6037125200,3907,Los Angeles,91601,Los Angeles,-118.3839912,34.1656901,42.48
6037183520,3758,Los Angeles,90042,Los Angeles,-118.2015849,34.1109412,47.69
6037701702,3437,Los Angeles,90404,Santa Monica,-118.4840964,34.0227687,61.96
6037602404,5457,Los Angeles,90250,Hawthorne,-118.3481533,33.906025,77.65
6037480303,4103,Los Angeles,91801,Alhambra,-118.1377177,34.0951421,39.56
6037482304,3216,Los Angeles,91770,Rosemead,-118.0988908,34.0644299,35.94
6037481606,5013,Los Angeles,91803,Alhambra,-118.125985,34.0764499,30.58
6037900805,4916,Los Angeles,93534,Lancaster,-118.1577319,34.6953144,138.98
6037553503,2906,Los Angeles,90723,Paramount,-118.1541186,33.9130459,34.98
6037275200,3751,Los Angeles,90066,Los Angeles,-118.4198974,33.9953352,35.21
6037275102,4338,Los Angeles,90230,Los Angeles,-118.4112469,33.9979789,42.6
6037554700,4328,Los Angeles,90650,Norwalk,-118.0768827,33.8842945,39.36
6037461901,5051,Los Angeles,91103,Pasadena,-118.1488613,34.1544547,34.19
6037501600,7769,Los Angeles,90601,Whittier,-118.008555,33.9760214,51.14
6037310400,3247,Los Angeles,91504,Burbank,-118.3354064,34.2026771,40.67
6037183610,3215,Los Angeles,90042,Los Angeles,-118.1948974,34.1140024,47.69
6037553200,7637,Los Angeles,90706,Bellflower,-118.1205611,33.9049648,50.6
6037190402,2372,Los Angeles,90027,Los Angeles,-118.3071514,34.1035491,43.46
6037480304,4506,Los Angeles,91801,Alhambra,-118.1316021,34.0961677,39.56
6037111302,5163,Los Angeles,91325,Los Angeles,-118.5128425,34.2539511,51.75
6037190202,3225,Los Angeles,90028,Los Angeles,-118.3355353,34.1034022,34.99
6037501002,5013,Los Angeles,90606,West Whittier-Los Nietos,-118.0620458,33.9822771,57.32
6037543601,3781,Los Angeles,90745,Carson,-118.2814216,33.8216423,67.35
6037236000,4181,Los Angeles,90008,Los Angeles,-118.3623219,34.0122748,67.94
6037702400,4367,Los Angeles,90232,Culver City,-118.3843439,34.0251002,42.3
6037301204,5284,Los Angeles,91202,Glendale,-118.2597444,34.161482,30.96
6037106405,4758,Los Angeles,91342,Los Angeles,-118.4482929,34.3146809,63.98
6037104103,3431,Los Angeles,91342,Los Angeles,-118.3925764,34.2820993,63.98
6037212305,3025,Los Angeles,90005,Los Angeles,-118.2981624,34.0561038,27
6037920337,6943,Los Angeles,91321,Santa Clarita,-118.5128742,34.3736616,49.57
6037430002,6522,Los Angeles,91010,Duarte,-117.9554107,34.1393519,46.71
6037543304,5872,Los Angeles,90746,Carson,-118.2413562,33.8522481,89.45
6037187101,3438,Los Angeles,90039,Los Angeles,-118.2602407,34.1160806,45.8
6037195903,2008,Los Angeles,90026,Los Angeles,-118.2824401,34.0808128,38.99
6037550400,1226,Los Angeles,90241,Downey,-118.0976911,33.9365565,34.65
6037139502,2917,Los Angeles,91316,Los Angeles,-118.5263111,34.1628402,54.24
6037543321,5446,Los Angeles,90747,Carson,-118.25076,33.8656664,39.69
6037534700,4435,Los Angeles,90255,Walnut Park,-118.2147845,33.9682908,56.81
6037135114,5106,Los Angeles,91303,Los Angeles,-118.603662,34.1904438,30.88
6037700102,4506,Los Angeles,90046,West Hollywood,-118.3538978,34.0892775,27.26
6037134901,3140,Los Angeles,91335,Los Angeles,-118.5606591,34.1873507,42.02
6037117202,2633,Los Angeles,91343,Los Angeles,-118.4788675,34.2429124,80.35
6037203710,3270,Los Angeles,90033,Los Angeles,-118.2009322,34.0498932,68.42
6037571400,4844,Los Angeles,90712,Lakewood,-118.1600342,33.8351031,142.13
6037211420,3573,Los Angeles,90004,Los Angeles,-118.3029424,34.0726364,40.06
6037134905,4552,Los Angeles,91371,Los Angeles,-118.5842954,34.1833588,38.86
6037482101,4750,Los Angeles,91754,Monterey Park,-118.1353858,34.0587488,39.59
6037109400,3903,Los Angeles,91345,Los Angeles,-118.4556969,34.2687178,66.44
6037543703,3370,Los Angeles,90745,Carson,-118.2701989,33.8026513,51.05
6037102107,4349,Los Angeles,91040,Los Angeles,-118.3395158,34.2409055,43.21
6037408303,4183,Los Angeles,90601,Avocado Heights,-118.0053624,34.0341304,38.09
6037910601,6726,Los Angeles,93550,Palmdale,-118.0773655,34.5829354,116.62
6037270300,2542,Los Angeles,90034,Los Angeles,-118.3718243,34.0405392,33.72
6037197410,4331,Los Angeles,90026,Los Angeles,-118.2504362,34.0929176,35.69
6037408141,5366,Los Angeles,91744,South San Jose Hills,-117.8924325,34.008773,44.95
6037502901,5816,Los Angeles,90605,South Whittier,-118.0409409,33.9459765,59.3
6037143604,3720,Los Angeles,91604,Los Angeles,-118.3681384,34.1420581,26.16
6037554511,4140,Los Angeles,90703,Cerritos,-118.0387822,33.8799253,38.96
6037297601,2816,Los Angeles,90731,Los Angeles,-118.2857001,33.7081194,103.61
6037234000,5417,Los Angeles,90008,Los Angeles,-118.3214867,34.0120868,78.95
6037402002,4125,Los Angeles,91711,Claremont,-117.7134071,34.0874081,30.53
6037503201,4144,Los Angeles,90604,South Whittier,-118.0266537,33.9324918,54.86
6037404902,3968,Los Angeles,91706,Baldwin Park,-117.9791262,34.0869771,66.86
6037211802,4682,Los Angeles,90010,Los Angeles,-118.3047254,34.0635374,22.94
6037195901,2237,Los Angeles,90029,Los Angeles,-118.2823148,34.0887786,42.51
6037115301,4524,Los Angeles,91324,Los Angeles,-118.548089,34.2422846,77.33
6037207501,2193,Los Angeles,90012,Los Angeles,-118.2529675,34.0564422,30.75
6037236400,4282,Los Angeles,90008,Los Angeles,-118.3512616,34.0067001,132.42
6037139301,4445,Los Angeles,91356,Los Angeles,-118.5581266,34.1781538,46.6
6037405702,4957,Los Angeles,91722,Covina,-117.9121142,34.0923121,57.17
6037900803,8751,Los Angeles,93534,Lancaster,-118.1569902,34.7127561,154.07
6037297201,4505,Los Angeles,90731,Los Angeles,-118.2914165,33.7249036,103.61
6037302102,5946,Los Angeles,91205,Glendale,-118.2363625,34.1347576,48.43
6037216900,4886,Los Angeles,90019,Los Angeles,-118.3631083,34.0499363,60.96
6037311600,6707,Los Angeles,91505,Burbank,-118.3390315,34.1531211,30.68
6037408402,6646,Los Angeles,91745,Hacienda Heights,-118.0024823,34.0145909,43.99
6037910201,4063,Los Angeles,93551,Palmdale,-118.1350954,34.615092,63.61
6037212410,4318,Los Angeles,90005,Los Angeles,-118.3022262,34.0595607,34.81
6037195902,1864,Los Angeles,90026,Los Angeles,-118.2791664,34.0871531,55.72
6037234200,2424,Los Angeles,90018,Los Angeles,-118.3311523,34.0164074,70.35
6037407400,1977,Los Angeles,91790,West Covina,-117.9577635,34.0523638,41.97
6037601301,1921,Los Angeles,90302,Inglewood,-118.363824,33.9791778,85.79
6037550500,8316,Los Angeles,90240,Downey,-118.1063383,33.9502684,34.41
6037407900,6082,Los Angeles,91744,Valinda,-117.9273307,34.0421045,50.12
6037128801,3419,Los Angeles,91411,Los Angeles,-118.4651573,34.1682378,38.98
6037650901,5366,Los Angeles,90501,Torrance,-118.3181299,33.8382367,58.83
6037460900,6731,Los Angeles,91103,Pasadena,-118.1602397,34.1761857,53.64
6037222500,5120,Los Angeles,90018,Los Angeles,-118.3045508,34.0218497,48.34
6037481605,2831,Los Angeles,91801,Alhambra,-118.1255878,34.0719031,29.79
6037900704,2910,Los Angeles,93534,Lancaster,-118.1346836,34.6528656,146.06
6037106406,5839,Los Angeles,91342,Los Angeles,-118.4590006,34.3228508,63.98
6037207710,4667,Los Angeles,90017,Los Angeles,-118.2616851,34.0468661,53.58
6037407301,4949,Los Angeles,91744,West Puente Valley,-117.958718,34.0454982,62.46
6037501504,3369,Los Angeles,90601,Whittier,-118.0369951,33.9792515,56.37
6037650003,3202,Los Angeles,90504,Torrance,-118.3390052,33.8758587,35.45
6037267300,4235,Los Angeles,90025,Los Angeles,-118.4496946,34.045202,23.45
6037600704,3373,Los Angeles,90305,Inglewood,-118.3237463,33.9545341,100.97
6037106112,5611,Los Angeles,91342,Los Angeles,-118.4124465,34.3054778,63.74
6037408006,3344,Los Angeles,91792,West Covina,-117.9014438,34.03455,25.89
6037222700,4071,Los Angeles,90007,Los Angeles,-118.2856809,34.0209197,17.21
6037576601,4293,Los Angeles,90802,Long Beach,-118.1799258,33.7665662,59.25
6037402705,3254,Los Angeles,91767,Pomona,-117.7311684,34.071705,87.89
6037462002,4043,Los Angeles,91103,Pasadena,-118.1483611,34.1633406,38.39
6037503106,4091,Los Angeles,90604,South Whittier,-118.0236715,33.9207603,47.73
6037128910,4657,Los Angeles,91403,Los Angeles,-118.4585185,34.1616765,37.87
6037109604,3195,Los Angeles,91345,Los Angeles,-118.4653518,34.2615445,66.44
6037503202,5028,Los Angeles,90604,South Whittier,-118.0348881,33.9393795,36.54
6037102103,1763,Los Angeles,91352,Los Angeles,-118.354188,34.2250793,74.78
6037190301,5569,Los Angeles,90028,Los Angeles,-118.315197,34.1037946,31.69
6037195300,3089,Los Angeles,90027,Los Angeles,-118.2836893,34.0992506,38.86
6037650300,6824,Los Angeles,90504,Torrance,-118.3493202,33.8661967,31.54
6037910712,2904,Los Angeles,93552,Palmdale,-118.0525805,34.5516033,79.34
6037603004,1549,Los Angeles,90247,Gardena,-118.2965026,33.8933016,87.73
6037124600,2691,Los Angeles,91423,Los Angeles,-118.4269321,34.1620692,36.87
6037203800,4829,Los Angeles,90063,Los Angeles,-118.1955756,34.0449856,53.21
6037482701,4323,Los Angeles,91754,Monterey Park,-118.1397485,34.037622,34.52
6037920036,3145,Los Angeles,91351,Santa Clarita,-118.4758577,34.4215429,58.84
6037702801,4679,Los Angeles,90232,Culver City,-118.4102008,34.0114522,41.08
6037125600,2811,Los Angeles,91601,Los Angeles,-118.3568613,34.1578941,31.66
6037137104,2754,Los Angeles,91367,Los Angeles,-118.5849467,34.1737607,36.41
6037543603,4301,Los Angeles,90710,West Carson,-118.2937974,33.8044726,55.74
6037910401,6359,Los Angeles,93551,Palmdale,-118.1534038,34.5754635,51.5
